112;0;2463.00;11.10;1518.00;0.00;0.40
113;0;3004.00;10.30;1523.00;0.00;0.32
114;0;3517.00;11.30;1008.00;0.00;0.32
115;0;2113.00;13.77;1163.00;0.00;0.28
116;0;3739.00;10.37;1288.00;0.00;0.32
117;0;1951.00;17.02;1304.00;0.00;0.36
118;0;3606.00;10.47;816.00;0.00;0.32
119;0;1967.00;11.10;894.00;0.00;0.32
120;0;2006.00;11.50;1057.00;0.00;0.32
121;0;1927.00;16.60;1330.00;0.00;0.36
122;0;3750.00;9.97;1605.00;0.00;0.44
123;0;2323.00;10.25;1258.00;0.00;0.40
124;0;2153.00;11.25;1310.00;0.00;0.36
125;0;3373.00;10.25;670.00;0.00;0.32
126;0;2267.00;10.35;1578.00;0.00;0.48
127;0;2078.00;11.00;1422.00;0.00;0.44
128;0;3061.00;10.45;1660.00;0.00;0.48
129;0;2267.00;11.30;1081.00;0.00;0.32
130;0;3186.00;10.30;906.00;0.00;0.20
131;0;3874.00;11.45;1099.00;0.00;0.28
132;0;2736.00;10.77;820.00;0.00;0.36
133;0;3271.00;10.40;803.00;0.00;0.28
134;0;3831.00;15.57;1240.00;0.00;0.32
135;0;3860.00;10.40;1160.00;0.00;0.28
136;0;3435.00;10.10;1364.00;0.00;0.32
137;0;1996.00;17.35;1297.00;0.00;0.36
138;0;1852.00;14.92;1377.00;0.00;0.28
139;0;3860.00;10.87;1206.00;0.00;0.32
140;0;3317.00;11.45;1191.00;0.00;0.28
141;0;3373.00;11.60;877.00;0.00;0.28
142;0;1887.00;12.87;1187.00;0.00;0.28
143;0;3231.00;9.75;856.00;0.00;0.28
144;0;3313.00;10.40;1373.00;0.00;0.36
145;0;1751.00;10.20;1130.00;0.00;0.36
146;0;2204.00;13.47;1328.00;0.00;0.36
147;0;3952.00;10.87;1143.00;0.00;0.28
148;0;2189.00;10.15;1368.00;0.00;0.36
149;0;1976.00;11.55;904.00;0.00;0.28
150;0;3125.00;10.15;1785.00;0.00;0.60
151;0;2146.00;12.40;914.00;0.00;0.28
152;0;3420.00;10.85;683.00;0.00;0.36
153;0;3806.00;10.27;1602.00;0.00;0.48
154;0;3509.00;11.90;996.00;0.00;0.28
155;0;3796.00;14.02;1250.00;0.00;0.32
156;0;1778.00;11.30;1173.00;0.00;0.32
157;0;3588.00;10.82;684.00;0.00;0.36
158;0;2047.00;11.65;850.00;0.00;0.32
159;0;2177.00;11.32;980.00;0.00;0.28
160;0;2065.00;10.80;1057.00;0.00;0.32
161;0;2402.00;10.90;814.00;0.00;0.32
162;0;3741.00;10.30;1492.00;0.00;0.40
163;0;3398.00;10.30;942.00;0.00;0.28
164;0;2202.00;11.55;1694.00;0.00;0.60
165;0;2201.00;13.45;982.00;0.00;0.32
166;0;1832.00;10.25;1220.00;0.00;0.24
167;0;3638.00;10.30;768.00;0.00;0.32
168;0;3737.00;10.85;1256.00;0.00;0.28
169;0;2710.00;10.40;773.00;0.00;0.28
170;0;2925.00;10.65;902.00;0.00;0.24
171;0;1909.00;11.17;971.00;0.00;0.32
172;0;2238.00;11.52;1697.00;0.00;0.64
173;0;2091.00;10.60;1436.00;0.00;0.48
174;0;3784.00;10.12;1512.00;0.00;0.40
175;0;3947.00;10.35;1044.00;0.00;0.28
176;0;2379.00;11.05;896.00;0.00;0.24
177;0;3388.00;10.07;1071.00;0.00;0.20
178;0;2214.00;10.20;1770.00;0.00;0.60
179;0;1941.00;10.85;1753.00;0.00;0.64
180;0;2222.00;10.80;842.00;0.00;0.28
181;0;2095.00;11.50;1033.00;0.00;0.28
182;0;3428.00;11.10;1231.00;0.00;0.32
183;0;3576.00;11.30;708.00;0.00;0.36
184;0;3895.00;13.12;1058.00;0.00;0.32
185;0;3546.00;10.35;632.00;0.00;0.36
186;0;2436.00;10.60;1507.00;0.00;0.40
187;0;2025.00;10.50;1826.00;0.00;0.72
188;0;3715.00;10.00;1448.00;0.00;0.40
189;0;2103.00;16.00;1278.00;0.00;0.28
190;0;2150.00;10.47;985.00;0.00;0.32
191;0;3205.00;10.20;1701.00;0.00;0.52
192;0;2078.00;11.20;1531.00;0.00;0.44
193;0;2183.00;12.60;1152.00;0.00;0.28
194;0;2876.00;10.55;1542.00;0.00;0.44
195;0;1850.00;12.50;1702.00;0.00;0.68
196;0;3384.00;11.50;883.00;0.00;0.28
197;0;3561.00;10.55;1077.00;0.00;0.36
198;0;2323.00;10.42;1511.00;0.00;0.40
199;0;2248.00;10.10;1790.00;0.00;0.36
200;0;1914.00;11.80;1026.00;0.00;0.36
201;0;2198.00;11.80;825.00;0.00;0.32
202;0;3366.00;10.42;1101.00;0.00;0.28
203;0;2753.00;10.90;821.00;0.00;0.32
204;0;3591.00;11.35;939.00;0.00;0.28
205;0;3827.00;11.42;1264.00;0.00;0.32
206;0;2152.00;10.37;1200.00;0.00;0.32
207;0;2048.00;12.00;910.00;0.00;0.32
208;0;2437.00;11.82;1567.00;0.00;0.48
209;0;2070.00;11.00;1741.00;0.00;0.60
210;0;3614.00;11.35;915.00;0.00;0.32
211;0;3908.00;11.30;1269.00;0.00;0.40
212;0;3333.00;10.40;614.00;0.00;0.44
213;0;2314.00;11.40;1540.00;0.00;0.48
214;0;3656.00;10.75;1399.00;0.00;0.44
215;0;3053.00;11.50;1798.00;0.00;0.72
216;0;1942.00;12.77;1692.00;0.00;0.64
217;0;3718.00;10.75;1257.00;0.00;0.36
218;0;1913.00;19.50;1325.00;0.00;0.40
219;0;2127.00;10.50;1690.00;0.00;0.60
220;0;2123.00;12.25;1718.00;0.00;0.68
221;0;1902.00;13.00;1596.00;0.00;0.48
222;0;2318.00;11.65;1206.00;0.00;0.36
223;0;3098.00;10.90;1772.00;0.00;0.72
224;0;2236.00;12.30;1188.00;0.00;0.28
225;0;1974.00;10.30;1587.00;0.00;0.52
226;0;3543.00;10.50;1078.00;0.00;0.36
227;0;3039.00;10.30;1681.00;0.00;0.52
228;0;3741.00;10.30;1431.00;0.00;0.44
229;0;1822.00;11.30;1556.00;0.00;0.44
230;0;2963.00;10.00;1692.00;0.00;0.48
231;0;3657.00;10.82;750.00;0.00;0.36
232;0;3678.00;11.87;1083.00;0.00;0.32
233;0;3798.00;10.00;1454.00;0.00;0.36
234;0;3758.00;11.35;1144.00;0.00;0.36
235;0;4043.00;10.72;1046.00;0.00;0.24
236;0;2007.00;10.40;1779.00;0.00;0.64
237;0;3659.00;12.10;1497.00;0.00;0.48
238;0;3504.00;10.40;1041.00;0.00;0.28
239;0;2383.00;11.27;881.00;0.00;0.28
240;0;3298.00;11.10;1078.00;0.00;0.36
241;0;2174.00;10.77;1183.00;0.00;0.36
242;0;2306.00;10.30;1011.00;0.00;0.24
243;0;3612.00;10.50;1240.00;0.00;0.36
244;0;3951.00;10.20;1051.00;0.00;0.28
245;0;2845.00;10.50;1740.00;0.00;0.64
246;0;2116.00;11.60;904.00;0.00;0.32
247;0;2243.00;12.10;974.00;0.00;0.32
248;0;1956.00;11.10;1454.00;0.00;0.44
249;0;2101.00;11.50;1110.00;0.00;0.32
250;0;3022.00;11.25;1750.00;0.00;0.60
251;0;3473.00;11.25;952.00;0.00;0.28
252;0;3532.00;11.25;1024.00;0.00;0.32
253;0;2798.00;10.50;848.00;0.00;0.32
254;0;1797.00;10.90;1700.00;0.00;0.60
255;0;3458.00;11.90;1229.00;0.00;0.36
256;0;3500.00;10.12;1419.00;0.00;0.40
257;0;2154.00;12.80;817.00;0.00;0.32
258;0;2927.00;10.30;1760.00;0.00;0.56
259;0;1778.00;12.00;1597.00;0.00;0.44
260;0;3675.00;10.80;768.00;0.00;0.32
261;0;2252.00;11.27;898.00;0.00;0.28
262;0;1772.00;10.20;1097.00;0.00;0.24
263;0;3546.00;11.20;976.00;0.00;0.28
264;0;2153.00;10.20;1586.00;0.00;0.36
265;0;2255.00;14.15;1137.00;0.00;0.28
266;0;2153.00;10.42;1790.00;0.00;0.68
267;0;2069.00;10.77;839.00;0.00;0.40
268;0;1909.00;10.50;940.00;0.00;0.28
269;0;2230.00;11.95;1359.00;0.00;0.36
270;0;2458.00;12.20;1542.00;0.00;0.48
271;0;2774.00;10.10;805.00;0.00;0.40
272;0;3793.00;10.30;1283.00;0.00;0.32
273;0;1875.00;11.87;1117.00;0.00;0.32
274;0;2190.00;10.70;1779.00;0.00;0.72
275;0;3579.00;10.30;813.00;0.00;0.36
276;0;1829.00;10.50;1186.00;0.00;0.24
277;0;2347.00;12.25;1295.00;0.00;0.36
278;0;3628.00;12.37;852.00;0.00;0.32
279;0;2307.00;11.65;1171.00;0.00;0.28
280;0;3679.00;12.70;988.00;0.00;0.28
281;0;3390.00;11.35;900.00;0.00;0.32
282;0;3827.00;9.80;1444.00;0.00;0.36
283;0;3349.00;11.20;1195.00;0.00;0.32
284;0;2450.00;11.05;837.00;0.00;0.24
285;0;3784.00;11.52;1185.00;0.00;0.32
286;0;2283.00;10.55;1539.00;0.00;0.44
287;0;2075.00;11.50;926.00;0.00;0.32
288;0;3205.00;10.40;689.00;0.00;0.40
289;0;2151.00;10.40;758.00;0.00;0.40
290;0;3370.00;10.75;1186.00;0.00;0.28
291;0;3095.00;10.72;1716.00;0.00;0.64
292;0;2385.00;10.00;1200.00;0.00;0.24
293;0;3369.00;10.42;1143.00;0.00;0.28
294;0;1843.00;11.70;1736.00;0.00;0.64
295;0;2240.00;12.60;930.00;0.00;0.28
296;0;2214.00;13.00;1215.00;0.00;0.40
297;0;3693.00;11.50;1097.00;0.00;0.28
298;0;2196.00;11.50;1183.00;0.00;0.36
299;0;3138.00;10.50;1608.00;0.00;0.52
300;0;1928.00;12.82;1222.00;0.00;0.32
301;0;3851.00;12.65;1258.00;0.00;0.40
302;0;3840.00;9.85;1595.00;0.00;0.44
303;0;2772.00;10.07;863.00;0.00;0.20
304;0;3637.00;11.95;931.00;0.00;0.24
305;0;2468.00;10.57;1632.00;0.00;0.56
306;0;3914.00;10.32;1736.00;0.00;0.48
307;0;3414.00;10.32;964.00;0.00;0.28
308;0;3424.00;10.10;1066.00;0.00;0.28
309;0;1949.00;11.50;1030.00;0.00;0.40
310;0;2001.00;12.40;946.00;0.00;0.32
311;0;3788.00;18.17;913.00;0.00;0.32
312;0;2213.00;18.02;1279.00;0.00;0.28
313;0;2053.00;12.22;1512.00;0.00;0.48
314;0;3748.00;11.50;1059.00;0.00;0.32
315;0;3132.00;10.30;733.00;0.00;0.32
316;0;3292.00;10.10;734.00;0.00;0.32
317;0;3828.00;15.42;912.00;0.00;0.28
318;0;1740.00;10.37;1151.00;0.00;0.28
319;0;2332.00;10.80;1245.00;0.00;0.36
320;0;3645.00;11.52;952.00;0.00;0.28
321;0;1844.00;16.45;1336.00;0.00;0.36
322;0;3751.00;10.87;1038.00;0.00;0.24
323;0;2293.00;10.65;1211.00;0.00;0.36
324;0;1823.00;11.17;1089.00;0.00;0.40
325;0;2005.00;10.75;1562.00;0.00;0.52
326;0;2883.00;10.45;848.00;0.00;0.32
327;0;3569.00;10.95;657.00;0.00;0.40
328;0;1498.00;10.45;1786.00;0.00;0.32
329;0;1779.00;10.10;1265.00;0.00;0.40
330;0;2208.00;11.12;1357.00;0.00;0.36
331;0;2472.00;10.40;1597.00;0.00;0.44
332;0;3636.00;10.75;1062.00;0.00;0.28
333;0;2182.00;11.50;661.00;0.00;0.40
334;0;1852.00;18.50;1353.00;0.00;0.36
335;0;2305.00;10.40;1075.00;0.00;0.32
336;0;1735.00;10.32;1312.00;0.00;0.32
337;0;3602.00;11.80;915.00;0.00;0.28
338;0;3108.00;11.22;1625.00;0.00;0.48
339;0;3849.00;11.30;1210.00;0.00;0.28
340;0;2158.00;11.87;1741.00;0.00;0.56
341;0;1532.00;10.30;1746.00;0.00;0.64
342;0;3654.00;11.00;1413.00;0.00;0.36
343;0;3624.00;9.90;1567.00;0.00;0.44
344;0;1922.00;12.05;1207.00;0.00;0.28
345;0;1826.00;9.75;1063.00;0.00;0.32
346;0;3619.00;10.50;1084.00;0.00;0.32
347;0;2089.00;10.70;815.00;0.00;0.32
348;0;1907.00;12.35;1565.00;0.00;0.52
349;0;2131.00;14.05;1284.00;0.00;0.40
350;0;2048.00;20.40;1232.00;0.00;0.28
351;0;2277.00;10.35;229.00;0.00;0.48
352;0;3542.00;10.40;1064.00;0.00;0.32
353;0;1998.00;16.62;1226.00;0.00;0.28
354;0;2191.00;11.80;1111.00;0.00;0.28
355;0;2393.00;10.80;1240.00;0.00;0.28
356;0;2421.00;10.85;804.00;0.00;0.32
357;0;2360.00;12.80;1563.00;0.00;0.64
358;0;2202.00;12.25;1123.00;0.00;0.32
359;0;1883.00;12.22;1204.00;0.00;0.32
360;0;3345.00;11.20;1113.00;0.00;0.28
361;0;1738.00;10.30;1607.00;0.00;0.32
362;0;2240.00;11.27;1041.00;0.00;0.24
363;0;3651.00;9.80;1556.00;0.00;0.24
364;0;2057.00;10.72;1567.00;0.00;0.48
365;0;1796.00;10.25;1261.00;0.00;0.32
366;0;2217.00;13.05;1171.00;0.00;0.28
367;0;2991.00;10.80;1535.00;0.00;0.52
368;0;1870.00;25.37;1347.00;0.00;0.32
369;0;2198.00;12.37;1165.00;0.00;0.28
370;0;2167.00;12.55;1085.00;0.00;0.32
371;0;3745.00;10.02;1586.00;0.00;0.48
372;0;3760.00;11.85;1171.00;0.00;0.32
373;0;3539.00;11.12;680.00;0.00;0.36
374;0;3824.00;10.20;1606.00;0.00;0.56
375;0;2299.00;10.15;1237.00;0.00;0.32
376;0;3550.00;9.97;1365.00;0.00;0.28
377;0;3906.00;11.40;1254.00;0.00;0.36
378;0;2006.00;13.42;1105.00;0.00;0.32
379;0;2979.00;10.80;1554.00;0.00;0.52
380;0;2842.00;10.30;883.00;0.00;0.28
381;0;2052.00;11.20;877.00;0.00;0.28
382;0;2273.00;10.75;936.00;0.00;0.32
383;0;3575.00;10.30;1441.00;0.00;0.40
384;0;3735.00;10.30;1175.00;0.00;0.24
385;0;3559.00;10.02;1300.00;0.00;0.28
386;0;2182.00;10.10;1605.00;0.00;0.48
387;0;1965.00;11.90;1609.00;0.00;0.44
388;0;2289.00;10.30;619.00;0.00;0.36
389;0;3369.00;10.20;1341.00;0.00;0.32
390;0;2055.00;11.60;966.00;0.00;0.28
391;0;1933.00;11.40;1411.00;0.00;0.40
392;0;2340.00;12.27;1597.00;0.00;0.48
393;0;1984.00;10.45;1738.00;0.00;0.52
394;0;2402.00;12.65;1556.00;0.00;0.52
395;0;1815.00;11.15;1526.00;0.00;0.40
396;0;1964.00;11.80;1704.00;0.00;0.56
397;0;3904.00;11.10;1010.00;0.00;0.28
398;0;2214.00;10.90;757.00;0.00;0.36
399;0;1982.00;10.37;1807.00;0.00;0.68
400;0;2253.00;10.15;1613.00;0.00;0.44
401;0;2003.00;13.72;1179.00;0.00;0.32
402;0;3835.00;10.95;1085.00;0.00;0.28
403;0;1732.00;9.50;1728.00;0.00;0.48
404;0;1927.00;13.90;1620.00;0.00;0.44
405;0;1980.00;12.70;1093.00;0.00;0.32
406;0;3384.00;11.12;711.00;0.00;0.40
407;0;2872.00;10.40;841.00;0.00;0.32
408;0;2311.00;12.10;1568.00;0.00;0.48
409;0;3611.00;10.45;1200.00;0.00;0.32
410;0;2409.00;10.02;1213.00;0.00;0.28
411;0;1754.00;10.80;1152.00;0.00;0.28
412;0;2984.00;13.10;1721.00;0.00;0.60
413;0;3687.00;10.80;1476.00;0.00;0.36
414;0;2130.00;11.55;979.00;0.00;0.28
415;0;2798.00;10.40;822.00;0.00;0.32
416;0;2176.00;12.27;1169.00;0.00;0.32
417;0;2441.00;11.52;1639.00;0.00;0.64
418;0;2179.00;10.35;1655.00;0.00;0.60
419;0;3646.00;12.35;841.00;0.00;0.36
420;0;1996.00;12.00;1634.00;0.00;0.48
421;0;2220.00;10.90;1367.00;0.00;0.44
422;0;2167.00;12.35;1052.00;0.00;0.32
423;0;2322.00;10.10;1097.00;0.00;0.24
424;0;2832.00;10.30;1756.00;0.00;0.36
425;0;2332.00;10.15;1403.00;0.00;0.20
426;0;2004.00;12.20;877.00;0.00;0.32
427;0;2261.00;10.40;239.00;0.00;0.52
428;0;1780.00;10.47;1322.00;0.00;0.28
429;0;3336.00;10.80;751.00;0.00;0.36
430;0;2907.00;10.30;921.00;0.00;0.24
431;0;3985.00;10.10;1032.00;0.00;0.32
432;0;3950.00;9.50;988.00;0.00;0.20
433;0;2021.00;11.87;984.00;0.00;0.32
434;0;2254.00;10.55;1741.00;0.00;0.60
435;0;2191.00;18.55;1287.00;0.00;0.32
436;0;3441.00;10.70;702.00;0.00;0.36
437;0;3672.00;10.47;824.00;0.00;0.28
438;0;2346.00;10.77;1335.00;0.00;0.36
439;0;1971.00;10.07;1561.00;0.00;0.48
440;0;3468.00;10.05;1399.00;0.00;0.36
441;0;3789.00;11.20;1010.00;0.00;0.32
442;0;3733.00;11.15;1059.00;0.00;0.28
443;0;3338.00;10.32;1306.00;0.00;0.36
444;0;2368.00;11.30;1343.00;0.00;0.32
445;0;3516.00;10.55;953.00;0.00;0.32
446;0;1786.00;10.92;1211.00;0.00;0.32
447;0;1800.00;12.30;1619.00;0.00;0.56
448;0;3177.00;10.07;918.00;0.00;0.24
449;0;2402.00;10.20;1117.00;0.00;0.28
450;0;3586.00;10.55;1226.00;0.00;0.32
451;0;3353.00;10.55;1177.00;0.00;0.32
452;0;2231.00;10.85;758.00;0.00;0.40
453;0;3072.00;11.50;1762.00;0.00;0.64
454;0;2399.00;10.70;1279.00;0.00;0.32
455;0;1931.00;10.47;942.00;0.00;0.32
456;0;3814.00;12.20;1087.00;0.00;0.24
457;0;2185.00;11.52;1210.00;0.00;0.28
458;0;2329.00;14.10;1636.00;0.00;0.52
459;0;3670.00;11.80;899.00;0.00;0.36
460;0;3884.00;12.00;1273.00;0.00;0.32
461;0;3586.00;11.52;715.00;0.00;0.32
462;0;3464.00;10.55;866.00;0.00;0.40
463;0;2116.00;10.50;1578.00;0.00;0.48
464;0;1879.00;10.87;1519.00;0.00;0.60
465;0;1985.00;12.65;921.00;0.00;0.28
466;0;3755.00;10.70;1018.00;0.00;0.28
467;0;2860.00;10.10;836.00;0.00;0.32
468;0;3654.00;11.95;941.00;0.00;0.28
469;0;2241.00;10.82;1365.00;0.00;0.28
470;0;2345.00;10.25;745.00;0.00;0.40
471;0;2192.00;15.12;1248.00;0.00;0.32
472;0;2007.00;12.05;1603.00;0.00;0.48
473;0;2681.00;10.10;750.00;0.00;0.24
474;0;3321.00;10.75;1140.00;0.00;0.32
475;0;3154.00;10.30;778.00;0.00;0.32
476;0;2279.00;14.82;1107.00;0.00;0.32
477;0;2937.00;10.42;911.00;0.00;0.28
478;0;3351.00;11.20;872.00;0.00;0.24
479;0;3539.00;10.00;1526.00;0.00;0.36
480;0;3274.00;10.72;1386.00;0.00;0.36
481;0;3776.00;10.00;1400.00;0.00;0.32
482;0;3445.00;10.92;868.00;0.00;0.36
483;0;2151.00;11.12;1059.00;0.00;0.36
484;0;2025.00;13.05;1439.00;0.00;0.44
485;0;3563.00;10.15;1418.00;0.00;0.36
486;0;3599.00;10.75;1232.00;0.00;0.32
487;0;3932.00;10.20;1216.00;0.00;0.28
488;0;3461.00;10.10;1118.00;0.00;0.32
489;0;2127.00;10.30;1544.00;0.00;0.44
490;0;1885.00;10.32;1451.00;0.00;0.40
491;0;2141.00;11.60;971.00;0.00;0.28
492;0;1788.00;11.27;1131.00;0.00;0.36
493;0;3724.00;10.05;1514.00;0.00;0.32
494;0;3760.00;10.30;828.00;0.00;0.20
495;0;2897.00;10.40;1759.00;0.00;0.56
496;0;3087.00;10.10;1506.00;0.00;0.32
497;0;2393.00;10.90;1705.00;0.00;0.56
498;0;3598.00;10.70;1072.00;0.00;0.32
499;0;3617.00;11.97;964.00;0.00;0.36
500;0;3802.00;17.90;1236.00;0.00;0.32
501;0;2480.00;11.15;1556.00;0.00;0.48
502;0;2957.00;11.20;1518.00;0.00;0.40
503;0;3158.00;13.42;1749.00;0.00;0.56
504;0;3637.00;11.25;827.00;0.00;0.36
505;0;2477.00;10.30;819.00;0.00;0.36
506;0;3715.00;10.30;1563.00;0.00;0.48
507;0;3771.00;11.87;1133.00;0.00;0.40
508;0;3526.00;10.25;1083.00;0.00;0.32
509;0;3679.00;11.80;910.00;0.00;0.36
510;0;3862.00;11.90;1095.00;0.00;0.32
511;0;1989.00;13.90;1256.00;0.00;0.32
512;0;2296.00;11.00;1082.00;0.00;0.32
513;0;2030.00;13.50;1503.00;0.00;0.48
514;0;2091.00;11.30;1376.00;0.00;0.36
515;0;3409.00;11.45;925.00;0.00;0.36
516;0;3847.00;11.92;1222.00;0.00;0.28
517;0;3289.00;10.75;1062.00;0.00;0.36
518;0;3216.00;10.70;1777.00;0.00;0.72
519;0;1949.00;11.60;1046.00;0.00;0.36
520;0;2930.00;10.32;1503.00;0.00;0.48
521;0;3044.00;10.37;1588.00;0.00;0.48
522;0;3211.00;10.20;1649.00;0.00;0.52
523;0;3251.00;10.00;855.00;0.00;0.32
524;0;3812.00;17.60;932.00;0.00;0.32
525;0;1953.00;12.30;1352.00;0.00;0.32
526;0;2882.00;10.40;1623.00;0.00;0.44
527;0;1967.00;10.15;869.00;0.00;0.24
528;0;2203.00;11.55;1205.00;0.00;0.36
529;0;3815.00;9.92;1458.00;0.00;0.48
530;0;2097.00;11.95;1733.00;0.00;0.56
531;0;2271.00;10.10;522.00;0.00;0.48
532;0;1754.00;10.10;1642.00;0.00;0.52
533;0;1963.00;11.87;1142.00;0.00;0.32
534;0;3338.00;10.32;918.00;0.00;0.24
535;0;1969.00;12.05;1131.00;0.00;0.36
536;0;3607.00;10.30;1461.00;0.00;0.40
537;0;3885.00;10.85;1208.00;0.00;0.36
538;0;2302.00;10.70;1341.00;0.00;0.32
539;0;1906.00;12.62;1240.00;0.00;0.32
540;0;3840.00;11.60;1134.00;0.00;0.32
541;0;1971.00;11.10;993.00;0.00;0.32
542;0;2050.00;13.02;1472.00;0.00;0.48
543;0;1922.00;13.82;1253.00;0.00;0.32
544;0;3448.00;10.55;1064.00;0.00;0.28
